year,month,DevelopmentRegion,RegionalDistrict,Municipality,tot_mkt_trans,no_res_trans,n_res_acreage_trans,n_res_fam,n_res_1fam_dwelling,n_res_strata,n_res_other,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_other,n_recr_tran,n_farm_tran,n_unkn_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,sum_FMV_foreign,add_tax_paid,n_res_1fam_suite,n_res_1fam_vacant_res,n_res_1fam_other,n_res_strata_row,n_res_strata_other,n_fth,n_nbh,sum_FMV_res,sum_FMV_foreign_res,md_FMV_foreign_res,mn_FMV_foreign_res,sum_invest_foreign_res,n_foreign_nonres,n_foreign_other,n_foreign_res
2017,1,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,36,29,11,0,13,0,4,3,2,0,1,2,0,2,4661468.46,129485.235,81500,57214.69,815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,36,30,2,0,25,0,2,6,4,0,2,0,0,0,8554457.05,237623.8069,179600,112238.38,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,NECHAKO & NORTH COAST,NORTH COAST,NA,20,20,0,0,12,2,3,0,0,0,0,0,0,0,2608750,130437.5,132500,28707.5,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,78,65,10,0,22,4,29,3,2,0,1,1,8,1,21726660.2,278546.9256,276500,268743.21,3242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,REST OF PROVINCE,Rest of province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,30616435.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,437,420,5,1,193,96,116,14,6,3,5,1,2,0,245929375.9,562767.4506,425000,4133550.09,6000,10,5170000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,137,128,21,1,75,14,13,5,4,0,1,2,1,1,35891531.65,261981.9828,231000,487833.69,2218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,141,129,4,2,73,24,21,11,4,1,6,1,0,0,65077581.96,461543.1345,335000,1047471.66,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,164,145,7,2,63,48,23,6,5,0,1,5,8,0,68676552.43,418759.466,311000,1076426.46,3100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,194,179,15,1,101,18,35,10,5,0,5,3,0,2,67450146.46,347681.1673,300000,937983.56,3801.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,UNKNOWN,UNKNOWN,NA,72,69,0,0,2,4,62,1,0,0,1,1,1,0,32895744,456885.3333,332250,529293.44,4645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,100,91,21,0,54,5,6,1,1,0,0,7,1,0,37593014.34,375930.1434,289500,585757.57,3790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,VANCOUVER ISLAND/COAST,CAPITAL,NA,619,603,22,6,260,169,139,15,5,7,3,0,0,1,375223689.4,606177.2042,498800,6153973.38,7400,41,34830798.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,20,20,4,0,12,1,3,0,0,0,0,0,0,0,3217400,160870,148750,36999,1487.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,155,144,9,0,65,25,39,10,3,1,6,0,1,0,51330675.25,331165.6468,310000,725765.05,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,139,133,8,1,78,13,32,5,0,2,3,0,1,0,48766998.37,350841.7149,333000,635208.08,3680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,VANCOUVER ISLAND/COAST,NANAIMO,NA,285,271,10,2,129,31,98,11,5,2,4,2,1,0,119870059.8,420596.7011,340000,1748599.84,4500,16,9973828.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,41,39,0,0,35,1,3,0,0,0,0,2,0,0,9567600.96,233356.121,234000,122676.16,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,VANCOUVER ISLAND/COAST,STRATHCONA,NA,95,93,5,1,56,10,16,2,2,0,0,0,0,0,29143700,306775.7895,279900,389058,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,CARIBOO,CARIBOO,NA,113,104,29,1,66,2,1,1,1,0,0,3,4,1,22391261,198152.7522,168100,296415.06,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,CARIBOO,FRASER-FORT GEORGE,NA,127,121,17,3,87,11,2,4,2,1,1,2,0,0,36101373.04,284262.7798,236800,463194.47,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,KOOTENAY,CENTRAL KOOTENAY,NA,95,82,22,1,47,3,6,7,6,0,1,2,3,1,20374784.81,214471.4191,140000,276361.92,1266.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,KOOTENAY,EAST KOOTENAY,NA,120,99,7,2,67,19,2,10,10,0,0,10,1,0,33591710.78,279930.9232,184000,544741.02,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,KOOTENAY,KOOTENAY-BOUNDARY,NA,76,66,11,0,40,15,0,5,5,0,0,4,1,0,16751980.66,220420.7982,175000,227312.6,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,581,530,23,4,230,170,91,46,5,38,3,2,2,1,268463186.7,462070.8893,379500,3753482.72,4000,12,6505938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,3727,3609,28,46,1010,1798,689,108,44,50,14,5,4,1,4493617080,1205692.804,539900,107843076.1,8400,123,107082041.1,10274145.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,118
2017,2,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,170,148,2,2,51,65,5,3,1,2,0,18,0,1,116166335.2,683331.3838,461250,2091279.21,7225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,83,81,7,0,58,9,4,1,0,0,1,1,0,0,37915552.92,456813.8906,400000,538456.79,5580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,55,42,9,0,28,2,1,4,2,0,2,3,6,0,8938520,162518.5455,135000,110373.42,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,27,26,4,0,17,2,1,1,0,0,1,0,0,0,6858929.15,254034.413,220000,94471.29,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,NECHAKO & NORTH COAST,NORTH COAST,NA,26,23,3,0,18,0,0,3,3,0,0,0,0,0,5473901.43,210534.6704,152325,72771.01,1523.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,148,108,18,0,57,5,24,3,3,0,0,1,32,4,37970627.48,256558.2938,243490.56,530572.92,2809.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,REST OF PROVINCE,Rest of province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,47750589.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,135
2017,2,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,359,339,12,1,173,105,38,16,9,3,4,2,2,0,202332211,563599.4735,425900,3276722.66,6000,10,3905100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,98,94,16,0,59,9,6,2,1,1,0,2,0,0,30876592.6,315067.2714,283500,430118.66,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,151,140,6,0,91,35,5,6,3,2,1,0,5,0,53574534.8,354798.2437,287000,741190.72,3398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,143,128,10,0,58,53,2,8,7,0,1,3,4,0,54145387.88,378639.0761,278000,795463.14,3080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,203,192,15,1,115,37,15,4,4,0,0,1,5,1,69854648.07,344111.5668,312000,986911.02,3240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,UNKNOWN,UNKNOWN,NA,42,37,0,0,5,5,25,1,0,0,1,1,0,3,31157372.82,741842.21,408151,552738.12,6163.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,139,122,18,2,85,8,2,3,2,1,0,11,0,3,42454986.77,305431.5595,249000,623819.25,2980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,VANCOUVER ISLAND/COAST,CAPITAL,NA,626,603,36,10,280,206,63,17,12,2,3,2,1,3,391215635.8,624945.1051,466735.715,6659337.96,6789,30,20749521.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,23,21,6,0,15,0,0,2,2,0,0,0,0,0,3534850,153689.1304,150000,39988.5,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,116,112,12,0,71,15,5,3,0,0,3,1,0,0,44944914.28,387456.1576,362500,658781.38,4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,151,144,13,0,113,12,2,5,4,0,1,1,1,0,59279226.61,392577.6597,350000,874613.67,4600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,VANCOUVER ISLAND/COAST,NANAIMO,NA,265,256,12,1,151,63,25,4,3,1,0,3,1,1,99027649.94,373689.2451,335000,1290347.01,3900,15,6817367.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,44,42,5,0,34,0,0,0,0,0,0,2,0,0,11575795,263086.25,245000,154562.95,2900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,VANCOUVER ISLAND/COAST,STRATHCONA,NA,87,82,7,0,62,10,2,3,2,0,1,1,1,0,24563904.76,282343.7329,240000,315133.04,2630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,CARIBOO,CARIBOO,NA,141,129,32,6,81,3,2,8,7,0,1,4,0,0,31409201.51,222760.2944,182000,409404.34,1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,CARIBOO,FRASER-FORT GEORGE,NA,201,189,24,4,122,27,5,11,6,0,5,1,0,0,53591732.62,266625.5354,253500,646398.2,2489.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,KOOTENAY,CENTRAL KOOTENAY,NA,106,99,20,0,62,11,3,4,3,0,1,2,1,0,26449888.88,249527.2536,225000,353426.29,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,KOOTENAY,EAST KOOTENAY,NA,231,209,8,1,153,44,2,12,11,0,1,9,0,1,46298560.05,200426.6669,123714.29,651326.61,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,KOOTENAY,KOOTENAY-BOUNDARY,NA,125,113,12,3,69,24,0,4,4,0,0,5,2,1,29370672.09,234965.3767,195000,387897.86,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,877,853,33,7,337,260,194,13,6,2,5,1,10,0,401195303,457463.2873,377000,5599527.99,4000,14,8649000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,4786,4660,29,44,1365,2370,788,109,32,58,19,2,8,7,4547183649,950101.0549,569900,100367912.8,8960,146,336181982.8,12743545.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,141
2017,3,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,204,175,7,5,57,67,14,8,3,1,4,19,2,0,141792723.5,695062.3702,482500,2604668.33,7481.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,140,133,10,0,64,26,30,1,0,0,1,6,0,0,60044914.05,428892.2432,346200,910550.73,4315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,70,61,23,0,36,0,0,4,4,0,0,3,1,1,12789829.52,182711.8503,171250,160246.7,1712.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,43,40,10,0,24,3,0,1,1,0,0,0,0,2,10192820,237042.3256,179950,139330.5,1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,NECHAKO & NORTH COAST,NORTH COAST,NA,48,47,1,0,45,0,0,1,1,0,0,0,0,0,9340511,194593.9792,182500,116763.03,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,133,114,25,1,74,4,4,3,2,0,1,2,12,2,36826330.1,276889.7,250000,472817.17,2166.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,REST OF PROVINCE,Rest of province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,32311709.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,148
2017,3,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,556,530,16,5,291,159,42,20,8,9,3,2,1,3,293712524.7,528259.9366,434900,4752255.62,6240,10,6594770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,176,156,33,1,96,14,7,8,5,0,3,8,4,0,57593578,327236.2386,280000,809476.5,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,215,199,13,3,120,44,4,8,5,1,2,1,6,1,81533564.21,379225.88,333000,1170780.94,4298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,288,258,30,2,135,76,7,12,9,0,3,2,13,3,115129153,399754.0036,333000,1725466.05,4150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,313,266,18,5,169,51,12,15,11,4,0,4,18,10,111477624.1,356158.5435,304900,1673130.78,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,UNKNOWN,UNKNOWN,NA,45,40,0,0,2,6,22,1,0,0,1,1,2,1,21183883.33,470752.9629,291500,353954.33,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,184,156,12,0,126,11,0,7,5,1,1,20,0,1,55001611.94,298921.804,234000,790355.12,2540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,VANCOUVER ISLAND/COAST,CAPITAL,NA,964,936,61,10,413,295,141,23,11,9,3,4,0,1,570547721.4,591854.4828,458450,9343537.15,6527.24,42,30410271.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,28,23,3,0,15,5,0,5,2,0,3,0,0,0,5848400,208871.4286,109000,83463,1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,174,167,16,3,95,40,11,7,4,2,1,0,0,0,64075165.22,368248.076,313700,893570.55,3969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,189,181,14,1,131,26,6,4,2,1,1,1,3,0,66725032.62,353042.5006,325000,936383.05,3829.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,VANCOUVER ISLAND/COAST,NANAIMO,NA,406,389,18,2,244,86,29,10,7,0,3,5,1,1,170456401,419843.3521,375000,2486121.08,5019,16,8661983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,61,58,6,0,47,3,1,3,3,0,0,0,0,0,14567385.98,238809.6062,226000,194740.06,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,VANCOUVER ISLAND/COAST,STRATHCONA,NA,105,96,5,6,73,9,3,4,1,0,3,5,0,0,44162167.15,420592.0681,275000,748326.29,3360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,CARIBOO,CARIBOO,NA,174,144,47,1,90,3,1,8,6,0,2,3,19,0,33964272.66,195196.9693,162750,447551.52,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,CARIBOO,FRASER-FORT GEORGE,NA,180,171,27,1,123,13,4,5,4,0,1,2,2,0,45786662.11,254370.3451,257250,548623.54,2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,KOOTENAY,CENTRAL KOOTENAY,NA,103,93,18,1,55,17,1,5,4,0,1,2,2,1,25487505.96,247451.5142,232500,348563.3,2650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,KOOTENAY,EAST KOOTENAY,NA,188,180,10,1,105,53,4,2,1,0,1,5,0,1,45150312.62,240161.2373,228450,605841.62,2520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,KOOTENAY,KOOTENAY-BOUNDARY,NA,114,108,17,0,66,19,1,2,2,0,0,2,2,0,29058770.76,254901.4979,199950,396227.68,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,727,707,23,2,333,233,65,11,4,6,1,4,5,0,336220674.3,462476.856,390000,5065366.14,5200,10,6571366.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,4315,4194,28,22,1356,2171,546,107,38,58,11,4,5,5,4282308100,992423.6617,619900,94103886.57,10160,113,177944116.1,10319700.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,202,166,5,4,49,76,5,6,1,2,3,26,2,2,131579226.1,651382.3073,455000,2404535.14,6890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,82,79,11,0,59,8,1,2,1,0,1,1,0,0,42262727.32,515399.1137,453523.81,645213.58,5980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,92,83,25,1,51,2,1,5,5,0,0,2,2,0,15805219.53,171795.8645,159500,196128.63,1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,34,29,4,0,21,3,1,4,3,0,1,1,0,0,9401009,276500.2647,279000,130071.18,3580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,NECHAKO & NORTH COAST,NORTH COAST,NA,24,21,0,1,18,1,1,3,3,0,0,0,0,0,9632233.33,401343.0554,267500,170441.33,3350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,149,112,24,1,66,12,5,7,5,0,2,0,10,20,45097857.08,302670.1817,247125,702284.03,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,REST OF PROVINCE,Rest of province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,62015363.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,532,520,14,4,288,166,42,7,4,2,1,1,2,2,291941786.7,548762.7569,445000,4784072.97,6515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,153,134,18,1,92,14,5,3,3,0,0,15,1,0,48707309.61,318348.4288,280000,680754.43,3200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,205,194,20,1,114,40,12,4,4,0,0,3,4,0,91006504.47,443934.1681,350000,1404812.57,4660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,236,221,17,1,130,63,5,4,3,1,0,6,5,0,102252520.5,433273.3918,315000,1573957.5,3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,302,285,21,1,185,61,11,5,2,0,3,3,8,1,108995601.8,360912.5887,325700,1553789.29,4220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,UNKNOWN,UNKNOWN,NA,61,58,0,0,5,7,40,1,0,0,1,2,0,0,36561933.42,599375.9577,394500,698809,5890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,146,130,20,1,95,7,2,2,1,0,1,14,0,0,44941653.48,307819.5444,247500,669168.66,2950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,VANCOUVER ISLAND/COAST,CAPITAL,NA,816,797,28,13,334,260,144,12,1,8,3,3,3,1,507835264.2,622347.1374,462780.48,8511245.31,6774,32,19102407.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
